sample_index,candidate_id,corpus,problem_id,netlist_path,parse_status,cell_count,net_count,directed_edge_count,driven_net_count,sink_net_count,multi_driver_net_count,max_fanout,mean_fanout,fanout_entropy,long_range_edge_share,max_level_delta,max_level,unresolved_cycle_nodes
63,42c3a04c-2892-42e0-9ed7-edd858492680,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob013_multi_booth_8bit,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob013_multi_booth_8bit/Gen10/Prob013_multi_booth_8bit_M-S_sample1.syn.v,parsed,408,520,957,502,501,12,44,1.7557692307692307,1.7519536117714563,0.0,3,3,403
64,9039d0cc-3e0d-4e31-a695-74960ce4a674,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob013_multi_booth_8bit,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob013_multi_booth_8bit/Gen11/Prob013_multi_booth_8bit_M-E_sample2.syn.v,parsed,778,967,1870,949,873,22,116,1.8376421923474664,1.8790213125634505,0.0,2,2,774
65,86179e4c-7792-4680-b962-a3efde1d8fab,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob013_multi_booth_8bit,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob013_multi_booth_8bit/Gen13/Prob013_multi_booth_8bit_M-R_sample9.syn.v,parsed,547,694,1304,676,652,4,46,1.9164265129682998,2.0029680979914346,0.0,3,3,528
66,6be6303d-95de-4036-b094-a72cc3555a76,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit/Gen0/Prob015_multi_pipe_8bit_initial_sample2.syn.v,parsed,438,652,754,633,526,2,118,1.5644171779141105,1.6105612381981034,0.0,1,4,432
67,0fe929e8-a465-47b1-8ea9-4e920112872a,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit/Gen1/Prob015_multi_pipe_8bit_M-R_sample7.syn.v,parsed,653,888,1283,869,759,9,140,1.7117117117117118,1.6830821949378718,0.17909300538047657,6,6,626
68,f9bb8b9d-f384-4a67-8d67-25de37cbcef9,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit/Gen1/Prob015_multi_pipe_8bit_M-S_sample10.syn.v,parsed,276,403,484,384,349,2,36,1.4267990074441688,1.1803040787919723,0.0,1,3,271
69,1f4aeef3-c04f-4e85-bc5f-effcffa6150e,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit/Gen2/Prob015_multi_pipe_8bit_M-R_sample8.syn.v,parsed,439,653,873,635,528,2,118,1.563552833078101,1.6096888424824363,0.0,1,1,438
70,4cc21d3e-b420-418d-94a0-3b784c77ae79,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit/Gen2/Prob015_multi_pipe_8bit_M-F_sample6.syn.v,parsed,310,469,513,450,384,0,68,1.4349680170575694,1.263180648406616,0.06153846153846154,18,22,0
71,dc094557-4196-420c-87b1-ef5bc0fb44e1,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit/Gen2/Prob015_multi_pipe_8bit_M-S_sample1.syn.v,parsed,354,523,595,504,429,0,77,1.4837476099426385,1.4787478420257907,0.11239669421487604,22,26,0
72,e7a3bade-8672-4d2c-8455-eeb0c27a7c98,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob018_float_multi/Gen0/Prob018_float_multi_initial_sample4.syn.v,parsed,2754,3710,5505,3644,3529,23,193,1.5361185983827492,1.207476061302347,0.000724112961622013,4,4,2723
73,34f03c04-5a3e-4883-a96a-bb7847840ef3,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob018_float_multi/Gen4/Prob018_float_multi_M-R_sample10.syn.v,parsed,2723,3666,5428,3600,3490,18,189,1.5480087288597928,1.2034280137954532,0.00018351991191044228,4,4,2683
74,4e910484-4b94-45a8-8777-fc11eecf4df1,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob018_float_multi/Gen5/Prob018_float_multi_C-F_sample10.syn.v,parsed,2829,3827,5564,3761,3588,26,246,1.5147635223412594,1.2636621663140326,0.0051924798567591765,5,5,2791
75,d357a633-3365-4085-a4ed-7dfb1a4fffa6,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob018_float_multi/Gen5/Prob018_float_multi_C-F_sample9.syn.v,parsed,2690,3630,5394,3564,3457,19,188,1.5388429752066115,1.193475992129187,0.005910602142593277,6,6,2654
76,d49ec588-e8dc-49f9-bf5d-013047f1c8ec,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob018_float_multi/Gen6/Prob018_float_multi_M-S_sample10.syn.v,parsed,2692,3629,5419,3563,3441,17,184,1.5511160099200882,1.24505342656209,0.0033076074972436605,4,4,2648
77,479a8286-e28a-4f67-be3c-b520a04242a7,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob018_float_multi/Gen7/Prob018_float_multi_M-R_sample3.syn.v,parsed,2788,3724,5471,3658,3541,9,181,1.5322234156820622,1.1878269210812475,0.09899726526891522,31,32,537
78,2559ad20-401c-41d9-b26c-089f99532092,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob019_sub_64bit,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob019_sub_64bit/Gen0/Prob019_sub_64bit_initial_sample9.syn.v,parsed,433,656,694,528,590,1,6,1.3597560975609757,1.7017897363623693,0.200836820083682,11,12,0
79,48eeb04f-68c2-449d-9196-5c36fcf3d49f,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob019_sub_64bit,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob019_sub_64bit/Gen0/Prob019_sub_64bit_initial_sample1.syn.v,parsed,433,656,694,528,590,1,6,1.3597560975609757,1.7017897363623693,0.200836820083682,11,12,0
80,d496379b-07d3-45b4-ad79-c667e1573cda,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob019_sub_64bit,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob019_sub_64bit/Gen0/Prob019_sub_64bit_initial_sample3.syn.v,parsed,434,657,696,529,591,1,6,1.3592085235920852,1.7004029869971162,0.20166898470097358,11,13,0
81,da1a44d5-a3b8-4947-9e86-a3654dbf6c05,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob019_sub_64bit,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob019_sub_64bit/Gen0/Prob019_sub_64bit_initial_sample2.syn.v,parsed,433,656,694,528,590,1,6,1.3597560975609757,1.7017897363623693,0.200836820083682,11,12,0
82,e289dc58-9e11-4d73-b940-da85305a372d,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob019_sub_64bit,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob019_sub_64bit/Gen0/Prob019_sub_64bit_initial_sample7.syn.v,parsed,433,656,694,528,590,1,6,1.3597560975609757,1.7017897363623693,0.200836820083682,11,12,0
83,e3b7837f-594c-4388-b204-0368baca2a1c,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob019_sub_64bit,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob019_sub_64bit/Gen0/Prob019_sub_64bit_initial_sample10.syn.v,parsed,433,656,694,528,590,1,6,1.3597560975609757,1.7017897363623693,0.200836820083682,11,12,0
84,2a6169c1-91a2-4003-bbd6-e251707ecd73,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob020_JC_counter,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob020_JC_counter/Gen0/Prob020_JC_counter_initial_sample9.syn.v,parsed,64,130,64,128,66,0,64,1.476923076923077,1.0992908899515315,0.0,0,0,64
85,5a0ee0ce-3f14-47f1-b92a-e8d565e4a51c,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob020_JC_counter,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob020_JC_counter/Gen0/Prob020_JC_counter_initial_sample3.syn.v,parsed,64,130,64,128,66,0,64,1.476923076923077,1.0992908899515315,0.0,0,0,64
86,85c8e438-536a-4155-a11c-d0e9a47d965a,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob020_JC_counter,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob020_JC_counter/Gen0/Prob020_JC_counter_initial_sample7.syn.v,parsed,64,130,64,128,66,0,64,1.476923076923077,1.0992908899515315,0.0,0,0,64
87,9d1ca78d-dcf6-49d1-9bc8-ccbb9ea39988,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob020_JC_counter,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob020_JC_counter/Gen0/Prob020_JC_counter_initial_sample5.syn.v,parsed,64,130,64,128,66,0,64,1.476923076923077,1.0992908899515315,0.0,0,0,64
88,cebc334a-ad05-4384-aaaa-3484d36914b6,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob020_JC_counter,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob020_JC_counter/Gen0/Prob020_JC_counter_initial_sample2.syn.v,parsed,64,130,64,128,66,0,64,1.476923076923077,1.0992908899515315,0.0,0,0,64
89,d1a84ec5-94e2-4fe8-bb53-ecb814da524c,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob020_JC_counter,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob020_JC_counter/Gen0/Prob020_JC_counter_initial_sample10.syn.v,parsed,64,130,64,128,66,0,64,1.476923076923077,1.0992908899515315,0.0,0,0,64
90,0982f209-432f-437a-8ce1-dab0a6be57be,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob021_counter_12,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob021_counter_12/Gen0/Prob021_counter_12_initial_sample3.syn.v,parsed,21,30,46,27,26,1,6,1.6333333333333333,2.07462769858425,0.0,1,1,20
91,1f7af436-c6c7-429e-ab3b-b7cd00c9c906,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob021_counter_12,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob021_counter_12/Gen0/Prob021_counter_12_initial_sample6.syn.v,parsed,21,30,46,27,26,1,6,1.6333333333333333,2.07462769858425,0.0,1,1,20
92,304fb4b3-a12d-4f2f-baa7-26b5ecb97b4c,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob021_counter_12,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob021_counter_12/Gen0/Prob021_counter_12_initial_sample1.syn.v,parsed,21,30,46,27,26,1,6,1.6333333333333333,2.07462769858425,0.0,1,1,20
93,41139127-0410-4d9a-9d48-d008e04cea5d,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob021_counter_12,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob021_counter_12/Gen0/Prob021_counter_12_initial_sample4.syn.v,parsed,21,30,46,27,26,1,6,1.6333333333333333,2.07462769858425,0.0,1,1,20
94,477bcf19-4729-4c7f-87f0-d8c566b9b4ab,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob021_counter_12,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob021_counter_12/Gen0/Prob021_counter_12_initial_sample8.syn.v,parsed,21,30,46,27,26,1,6,1.6333333333333333,2.07462769858425,0.0,1,1,20
95,582cabe5-de18-459c-a8dd-5cea25f17b6b,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob021_counter_12,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob021_counter_12/Gen0/Prob021_counter_12_initial_sample10.syn.v,parsed,21,30,46,27,26,1,6,1.6333333333333333,2.07462769858425,0.0,1,1,20
96,00d0103b-fbe5-4bd8-80b7-97cd9dcff8f0,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob023_up_down_counter,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob023_up_down_counter/Gen0/Prob023_up_down_counter_initial_sample1.syn.v,parsed,105,144,192,141,131,0,16,1.5486111111111112,1.6560293126110757,0.0,2,2,102
97,184b5136-1813-42b6-a492-45fd29f0af78,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob023_up_down_counter,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob023_up_down_counter/Gen0/Prob023_up_down_counter_initial_sample9.syn.v,parsed,105,144,192,141,131,0,16,1.5486111111111112,1.6560293126110757,0.0,2,2,102
98,1929a3a1-59ba-4184-aaba-00401a9dddf2,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob023_up_down_counter,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob023_up_down_counter/Gen0/Prob023_up_down_counter_initial_sample4.syn.v,parsed,105,144,192,141,131,0,16,1.5486111111111112,1.6560293126110757,0.0,2,2,102
99,3dc61f2c-3ff3-4eda-88bc-07871b584984,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob023_up_down_counter,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob023_up_down_counter/Gen0/Prob023_up_down_counter_initial_sample7.syn.v,parsed,105,144,192,141,131,0,16,1.5486111111111112,1.6560293126110757,0.0,2,2,102
100,6c6d8713-c939-4379-8f9b-db5cec1eaa2d,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob023_up_down_counter,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob023_up_down_counter/Gen0/Prob023_up_down_counter_initial_sample5.syn.v,parsed,105,144,192,141,131,0,16,1.5486111111111112,1.6560293126110757,0.0,2,2,102
101,76e5eaa8-7455-4251-b9e0-018e05843a26,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob023_up_down_counter,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob023_up_down_counter/Gen0/Prob023_up_down_counter_initial_sample6.syn.v,parsed,89,128,175,125,115,0,16,1.6171875,1.7217270000683833,0.0,1,2,86
102,50004315-f0af-43c6-becc-84012a474c39,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob024_fsm,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob024_fsm/Gen0/Prob024_fsm_initial_sample1.syn.v,parsed,20,26,38,23,23,0,5,1.7307692307692308,2.1566333532404145,0.0,1,1,19
103,8f67126d-ea42-472f-8562-0f405803b17f,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob024_fsm,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob024_fsm/Gen0/Prob024_fsm_initial_sample3.syn.v,parsed,20,26,38,23,23,0,5,1.7307692307692308,2.1566333532404145,0.0,1,1,19
104,cf4e22e5-6970-4617-a2bb-02cfdfab276a,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob024_fsm,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob024_fsm/Gen0/Prob024_fsm_initial_sample7.syn.v,parsed,16,22,30,19,18,0,4,1.6818181818181819,2.2202895764172954,0.0,1,1,14
105,39c104fa-6c38-4b29-b311-88d1e6dda70e,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob024_fsm,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob024_fsm/Gen1/Prob024_fsm_M-I_sample5.syn.v,parsed,15,21,29,18,18,0,5,1.7619047619047619,2.124429189186364,0.0,1,1,14
106,5da37af5-1e41-4a18-8f23-271c53a1ec60,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob024_fsm,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob024_fsm/Gen1/Prob024_fsm_M-R_sample4.syn.v,parsed,19,25,40,22,22,0,5,1.84,2.2605038327557683,0.0,1,1,17
107,a78d0c67-a657-4469-a642-763a9adb3686,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob024_fsm,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob024_fsm/Gen1/Prob024_fsm_M-R_sample6.syn.v,parsed,20,26,38,23,23,0,5,1.7307692307692308,2.1566333532404145,0.0,1,1,19
108,174b7d09-ffb8-4c99-89b3-5f4644f464e5,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob025_sequence_detector,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob025_sequence_detector/Gen3/Prob025_sequence_detector_M-F_sample1.syn.v,parsed,14,20,28,17,17,0,4,1.85,1.8016094970590273,0.0,1,1,13
109,2e7ccfed-6642-49f6-9624-5a0fec220d9e,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob025_sequence_detector,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob025_sequence_detector/Gen3/Prob025_sequence_detector_M-F_sample7.syn.v,parsed,14,20,28,17,17,0,4,1.85,1.8016094970590273,0.0,1,1,13
110,8e20a1cb-db67-4c5d-814c-763dbfb1660a,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob025_sequence_detector,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob025_sequence_detector/Gen4/Prob025_sequence_detector_C-F_sample9.syn.v,parsed,15,22,25,19,17,0,5,1.6818181818181819,2.1135388697992603,0.0,0,0,15
111,3a0919c6-6c76-41d4-8000-02fed1ce7285,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob025_sequence_detector,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob025_sequence_detector/Gen5/Prob025_sequence_detector_M-E_sample8.syn.v,parsed,7,14,9,11,9,0,4,1.2857142857142858,1.924174352300441,0.2222222222222222,4,5,0
112,b1ea919e-20d7-4836-841a-e8ed41097e2b,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob025_sequence_detector,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob025_sequence_detector/Gen5/Prob025_sequence_detector_M-R_sample9.syn.v,parsed,21,29,37,26,23,0,5,1.6551724137931034,1.5814447879326108,0.0,1,1,20
113,f46d3263-0163-4cdf-9c45-088a48b8d58b,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob025_sequence_detector,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob025_sequence_detector/Gen5/Prob025_sequence_detector_M-S_sample10.syn.v,parsed,14,20,28,17,17,0,4,1.85,1.8016094970590273,0.0,1,1,13
114,0e731631-7816-4e77-8323-9053ea2ed01d,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob027_LIFObuffer,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob027_LIFObuffer/Gen0/Prob027_LIFObuffer_initial_sample5.syn.v,parsed,154,191,339,183,165,6,25,1.837696335078534,2.2032789758959566,0.0,2,2,144
115,1fffec34-ce04-4443-b62e-36e4e7138fe3,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob027_LIFObuffer,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob027_LIFObuffer/Gen0/Prob027_LIFObuffer_initial_sample8.syn.v,parsed,154,191,339,183,165,6,25,1.837696335078534,2.2032789758959566,0.0,2,2,144
116,54ada8b9-8ee3-4a36-a0e7-2cf00af0e3e4,aspdac2026_release,aspdac2026/deepseek_clean_results/RTLLM/Prob027_LIFObuffer,exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/deepseek_clean_results/RTLLM/Prob027_LIFObuffer/Gen0/Prob027_LIFObuffer_initial_sample6.syn.v,parsed,154,191,339,183,165,6,25,1.837696335078534,2.2032789758959566,0.0,2,2,144
