split,corpus,descriptor_family,method,seed,problem_id,representation,novelty_parent_fraction,quality_floor_value,valid_ppa_count,selected_count,valid_ppa_coverage_delta,unique_canonical_netlists,unique_motif_signatures,unique_style_clusters,pareto_size,hypervolume,best_fitness,mean_fitness
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob049_m2014_q4b,rich_ae16,0.0,0.0,103,26,0.0,0,0,1,26,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob049_m2014_q4b,rich_ae16,0.1,0.0,103,26,0.0,0,0,1,26,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob049_m2014_q4b,rich_ae16,0.25,0.0,103,26,0.0,0,0,1,26,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob049_m2014_q4b,rich_ae16,0.5,0.0,103,26,0.0,0,0,1,26,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob050_kmap1,implementation_z,0.0,0.0,162,41,0.0,0,0,4,41,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob050_kmap1,implementation_z,0.1,0.0,162,41,0.0,0,0,5,41,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob050_kmap1,implementation_z,0.25,0.0,162,41,0.0,0,0,5,41,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob050_kmap1,implementation_z,0.5,0.0,162,41,0.0,0,0,5,41,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob050_kmap1,rich_ae8,0.0,0.0,162,41,0.0,0,0,4,41,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob050_kmap1,rich_ae8,0.1,0.0,162,41,0.0,0,0,5,41,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob050_kmap1,rich_ae8,0.25,0.0,162,41,0.0,0,0,5,41,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob050_kmap1,rich_ae8,0.5,0.0,162,41,0.0,0,0,5,41,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob050_kmap1,rich_ae16,0.0,0.0,162,41,0.0,0,0,4,41,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob050_kmap1,rich_ae16,0.1,0.0,162,41,0.0,0,0,5,41,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob050_kmap1,rich_ae16,0.25,0.0,162,41,0.0,0,0,5,41,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob050_kmap1,rich_ae16,0.5,0.0,162,41,0.0,0,0,5,41,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob052_gates100,implementation_z,0.0,0.0,172,43,0.0,0,0,2,2,0.397347876950454,0.6953554892817717,0.616688623423342
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob052_gates100,implementation_z,0.1,0.0,172,43,0.0,0,0,3,2,0.397347876950454,0.6953554892817717,0.5882731003370869
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob052_gates100,implementation_z,0.25,0.0,172,43,0.0,0,0,4,2,0.397347876950454,0.6953554892817717,0.5367415248343401
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob052_gates100,implementation_z,0.5,0.0,172,43,0.0,0,0,5,4,0.4050508312599892,0.6953554892817717,0.4611592136759866
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob052_gates100,rich_ae8,0.0,0.0,172,43,0.0,0,0,2,2,0.397347876950454,0.6953554892817717,0.616688623423342
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob052_gates100,rich_ae8,0.1,0.0,172,43,0.0,0,0,3,2,0.397347876950454,0.6953554892817717,0.5963140228446576
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob052_gates100,rich_ae8,0.25,0.0,172,43,0.0,0,0,4,2,0.397347876950454,0.6953554892817717,0.5421992887723669
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob052_gates100,rich_ae8,0.5,0.0,172,43,0.0,0,0,5,4,0.4050508312599892,0.6953554892817717,0.4822229350507125
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob052_gates100,rich_ae16,0.0,0.0,172,43,0.0,0,0,2,2,0.397347876950454,0.6953554892817717,0.616688623423342
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob052_gates100,rich_ae16,0.1,0.0,172,43,0.0,0,0,2,2,0.397347876950454,0.6953554892817717,0.5882731003370869
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob052_gates100,rich_ae16,0.25,0.0,172,43,0.0,0,0,5,4,0.4050508312599892,0.6953554892817717,0.5538777003448273
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob052_gates100,rich_ae16,0.5,0.0,172,43,0.0,0,0,5,4,0.4050508312599892,0.6953554892817717,0.4791353570296811
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob055_conditional,implementation_z,0.0,0.19399744572158367,182,46,0.0,0,0,2,26,0.1615772669220945,0.5682405988363843,0.4050967463798967
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob055_conditional,implementation_z,0.1,0.19399744572158367,182,46,0.0,0,0,2,27,0.16855896126011066,0.5682405988363843,0.40372212504858696
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob055_conditional,implementation_z,0.25,0.19399744572158367,182,46,0.0,0,0,2,27,0.16855896126011066,0.5682405988363843,0.40213850327922473
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob055_conditional,implementation_z,0.5,0.19399744572158367,182,46,0.0,0,0,2,24,0.16855896126011066,0.5682405988363843,0.40015970872588413
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob055_conditional,rich_ae8,0.0,0.19399744572158367,182,46,0.0,0,0,2,26,0.1615772669220945,0.5682405988363843,0.4050967463798967
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob055_conditional,rich_ae8,0.1,0.19399744572158367,182,46,0.0,0,0,2,27,0.16855896126011066,0.5682405988363843,0.40213850327922473
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob055_conditional,rich_ae8,0.25,0.19399744572158367,182,46,0.0,0,0,2,27,0.16855896126011066,0.5682405988363843,0.40213850327922473
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob055_conditional,rich_ae8,0.5,0.19399744572158367,182,46,0.0,0,0,2,25,0.16855896126011066,0.5682405988363843,0.3998476733855296
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob055_conditional,rich_ae16,0.0,0.19399744572158367,182,46,0.0,0,0,2,26,0.1615772669220945,0.5682405988363843,0.4050967463798967
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob055_conditional,rich_ae16,0.1,0.19399744572158367,182,46,0.0,0,0,2,27,0.16855896126011066,0.5682405988363843,0.40213850327922473
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob055_conditional,rich_ae16,0.25,0.19399744572158367,182,46,0.0,0,0,2,28,0.16855896126011066,0.5682405988363843,0.4018264679388702
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob055_conditional,rich_ae16,0.5,0.19399744572158367,182,46,0.0,0,0,2,25,0.16855896126011066,0.5682405988363843,0.3998476733855296
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob056_ece241_2013_q7,implementation_z,0.0,0.0,80,20,0.0,0,0,1,20,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob056_ece241_2013_q7,implementation_z,0.1,0.0,80,20,0.0,0,0,1,20,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob056_ece241_2013_q7,implementation_z,0.25,0.0,80,20,0.0,0,0,1,20,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob056_ece241_2013_q7,implementation_z,0.5,0.0,80,20,0.0,0,0,1,20,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob056_ece241_2013_q7,rich_ae8,0.0,0.0,80,20,0.0,0,0,1,20,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob056_ece241_2013_q7,rich_ae8,0.1,0.0,80,20,0.0,0,0,1,20,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob056_ece241_2013_q7,rich_ae8,0.25,0.0,80,20,0.0,0,0,1,20,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob056_ece241_2013_q7,rich_ae8,0.5,0.0,80,20,0.0,0,0,1,20,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob056_ece241_2013_q7,rich_ae16,0.0,0.0,80,20,0.0,0,0,1,20,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob056_ece241_2013_q7,rich_ae16,0.1,0.0,80,20,0.0,0,0,1,20,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob056_ece241_2013_q7,rich_ae16,0.25,0.0,80,20,0.0,0,0,1,20,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob056_ece241_2013_q7,rich_ae16,0.5,0.0,80,20,0.0,0,0,1,20,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob058_alwaysblock2,implementation_z,0.0,0.24872230428360412,98,25,0.0,0,0,2,25,0.0,0.49744460856720824,0.4974446085672083
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob058_alwaysblock2,implementation_z,0.1,0.24872230428360412,98,25,0.0,0,0,2,25,0.0,0.49744460856720824,0.4974446085672083
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob058_alwaysblock2,implementation_z,0.25,0.24872230428360412,98,25,0.0,0,0,2,25,0.0,0.49744460856720824,0.4974446085672083
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob058_alwaysblock2,implementation_z,0.5,0.24872230428360412,98,25,0.0,0,0,2,25,0.0,0.49744460856720824,0.4974446085672083
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob058_alwaysblock2,rich_ae8,0.0,0.24872230428360412,98,25,0.0,0,0,2,25,0.0,0.49744460856720824,0.4974446085672083
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob058_alwaysblock2,rich_ae8,0.1,0.24872230428360412,98,25,0.0,0,0,2,25,0.0,0.49744460856720824,0.4974446085672083
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob058_alwaysblock2,rich_ae8,0.25,0.24872230428360412,98,25,0.0,0,0,2,25,0.0,0.49744460856720824,0.4974446085672083
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob058_alwaysblock2,rich_ae8,0.5,0.24872230428360412,98,25,0.0,0,0,2,25,0.0,0.49744460856720824,0.4974446085672083
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob058_alwaysblock2,rich_ae16,0.0,0.24872230428360412,98,25,0.0,0,0,2,25,0.0,0.49744460856720824,0.4974446085672083
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob058_alwaysblock2,rich_ae16,0.1,0.24872230428360412,98,25,0.0,0,0,2,25,0.0,0.49744460856720824,0.4974446085672083
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob058_alwaysblock2,rich_ae16,0.25,0.24872230428360412,98,25,0.0,0,0,2,25,0.0,0.49744460856720824,0.4974446085672083
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob058_alwaysblock2,rich_ae16,0.5,0.24872230428360412,98,25,0.0,0,0,2,25,0.0,0.49744460856720824,0.4974446085672083
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob059_wire4,implementation_z,0.0,0.0,194,49,0.0,0,0,3,1,0.0,0.49450236966824646,0.010091885095270335
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob059_wire4,implementation_z,0.1,0.0,194,49,0.0,0,0,5,1,0.0,0.49450236966824646,0.010091885095270335
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob059_wire4,implementation_z,0.25,0.0,194,49,0.0,0,0,5,1,0.0,0.49450236966824646,0.010091885095270335
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob059_wire4,implementation_z,0.5,0.0,194,49,0.0,0,0,5,1,0.0,0.49450236966824646,0.010091885095270335
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob059_wire4,rich_ae8,0.0,0.0,194,49,0.0,0,0,3,1,0.0,0.49450236966824646,0.010091885095270335
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob059_wire4,rich_ae8,0.1,0.0,194,49,0.0,0,0,5,1,0.0,0.49450236966824646,0.010091885095270335
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob059_wire4,rich_ae8,0.25,0.0,194,49,0.0,0,0,5,1,0.0,0.49450236966824646,0.010091885095270335
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob059_wire4,rich_ae8,0.5,0.0,194,49,0.0,0,0,5,1,0.0,0.49450236966824646,0.010091885095270335
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob059_wire4,rich_ae16,0.0,0.0,194,49,0.0,0,0,3,1,0.0,0.49450236966824646,0.010091885095270335
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob059_wire4,rich_ae16,0.1,0.0,194,49,0.0,0,0,5,1,0.0,0.49450236966824646,0.010091885095270335
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob059_wire4,rich_ae16,0.25,0.0,194,49,0.0,0,0,5,1,0.0,0.49450236966824646,0.010091885095270335
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob059_wire4,rich_ae16,0.5,0.0,194,49,0.0,0,0,5,1,0.0,0.49450236966824646,0.010091885095270335
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob061_2014_q4a,implementation_z,0.0,0.0,183,46,0.0,0,0,1,46,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob061_2014_q4a,implementation_z,0.1,0.0,183,46,0.0,0,0,2,46,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob061_2014_q4a,implementation_z,0.25,0.0,183,46,0.0,0,0,2,46,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob061_2014_q4a,implementation_z,0.5,0.0,183,46,0.0,0,0,2,46,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob061_2014_q4a,rich_ae8,0.0,0.0,183,46,0.0,0,0,1,46,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob061_2014_q4a,rich_ae8,0.1,0.0,183,46,0.0,0,0,2,46,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob061_2014_q4a,rich_ae8,0.25,0.0,183,46,0.0,0,0,2,46,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob061_2014_q4a,rich_ae8,0.5,0.0,183,46,0.0,0,0,2,46,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob061_2014_q4a,rich_ae16,0.0,0.0,183,46,0.0,0,0,1,46,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob061_2014_q4a,rich_ae16,0.1,0.0,183,46,0.0,0,0,2,46,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob061_2014_q4a,rich_ae16,0.25,0.0,183,46,0.0,0,0,2,46,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob061_2014_q4a,rich_ae16,0.5,0.0,183,46,0.0,0,0,2,46,0.0,-0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob064_vector3,implementation_z,0.0,0.0,160,40,0.0,0,0,1,32,0.0,0.49446287519747234,0.3955703001579779
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob064_vector3,implementation_z,0.1,0.0,160,40,0.0,0,0,1,32,0.0,0.49446287519747234,0.3955703001579779
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob064_vector3,implementation_z,0.25,0.0,160,40,0.0,0,0,1,30,0.0,0.49446287519747234,0.3708471563981043
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob064_vector3,implementation_z,0.5,0.0,160,40,0.0,0,0,1,23,0.0,0.49446287519747234,0.28431615323854664
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob064_vector3,rich_ae8,0.0,0.0,160,40,0.0,0,0,1,32,0.0,0.49446287519747234,0.3955703001579779
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob064_vector3,rich_ae8,0.1,0.0,160,40,0.0,0,0,1,32,0.0,0.49446287519747234,0.3955703001579779
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob064_vector3,rich_ae8,0.25,0.0,160,40,0.0,0,0,1,30,0.0,0.49446287519747234,0.3708471563981043
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob064_vector3,rich_ae8,0.5,0.0,160,40,0.0,0,0,1,23,0.0,0.49446287519747234,0.28431615323854664
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob064_vector3,rich_ae16,0.0,0.0,160,40,0.0,0,0,1,32,0.0,0.49446287519747234,0.3955703001579779
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob064_vector3,rich_ae16,0.1,0.0,160,40,0.0,0,0,1,32,0.0,0.49446287519747234,0.3955703001579779
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob064_vector3,rich_ae16,0.25,0.0,160,40,0.0,0,0,1,30,0.0,0.49446287519747234,0.3708471563981043
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob064_vector3,rich_ae16,0.5,0.0,160,40,0.0,0,0,1,24,0.0,0.49446287519747234,0.29667772511848345
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob065_7420,implementation_z,0.0,0.0,181,46,0.0,0,0,2,46,0.0,0.4942857142857143,0.4942857142857141
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob065_7420,implementation_z,0.1,0.0,181,46,0.0,0,0,3,45,0.0,0.4942857142857143,0.4835403726708073
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob065_7420,implementation_z,0.25,0.0,181,46,0.0,0,0,3,41,0.0,0.4942857142857143,0.44055900621118005
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob065_7420,implementation_z,0.5,0.0,181,46,0.0,0,0,3,36,0.0,0.4942857142857143,0.3868322981366459
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob065_7420,rich_ae8,0.0,0.0,181,46,0.0,0,0,2,46,0.0,0.4942857142857143,0.4942857142857141
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob065_7420,rich_ae8,0.1,0.0,181,46,0.0,0,0,3,45,0.0,0.4942857142857143,0.4835403726708073
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob065_7420,rich_ae8,0.25,0.0,181,46,0.0,0,0,3,40,0.0,0.4942857142857143,0.42981366459627324
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob065_7420,rich_ae8,0.5,0.0,181,46,0.0,0,0,3,36,0.0,0.4942857142857143,0.3868322981366459
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob065_7420,rich_ae16,0.0,0.0,181,46,0.0,0,0,2,46,0.0,0.4942857142857143,0.4942857142857141
