method,method_label,problem,candidate_id,generation,is_pareto_front,operator_mix_score,state_control_ratio,sog_complexity_score,sog_entropy,timing_risk_score,control_pipeline_ratio,timing_risk_entropy,operator_timing_cell,state_pipeline_cell,complexity_entropy_cell,code_file_path
classic_revolution,Classic,Prob003_adder_32bit,3a0efe40-1332-4f90-9997-e9a99f5640e8,2,false,0.478431,1.000000,254.000000,0.000000,56.800000,1.000000,1.337404,"1,2","0,0","3,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen2/Prob003_adder_32bit_sample3_M-I/code.sv
classic_revolution,Classic,Prob003_adder_32bit,412b936d-e7db-4dfb-9cd8-204eaa339142,2,false,0.480851,1.000000,234.000000,0.000000,80.300000,1.000000,1.773912,"2,2","0,0","3,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen2/Prob003_adder_32bit_sample9_M-S/code.sv
classic_revolution,Classic,Prob003_adder_32bit,759e450e-f3a8-4056-96a7-5019d0b19579,2,false,0.498611,1.000000,359.000000,0.000000,71.550000,6.000000,1.639358,"3,2","0,3","3,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen2/Prob003_adder_32bit_sample2_M-E/code.sv
classic_revolution,Classic,Prob003_adder_32bit,847b03ca-5c92-4d97-9694-ed071d1d68ef,2,false,0.497835,1.000000,230.000000,0.000000,434.150000,1.000000,1.564658,"3,3","0,0","2,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen2/Prob003_adder_32bit_sample12_M-S/code.sv
classic_revolution,Classic,Prob003_adder_32bit,ef05f502-3a9f-435b-9801-557fc67ea5a3,2,false,0.468391,1.000000,173.000000,0.000000,20.550000,1.000000,0.872697,"0,0","0,0","1,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen2/Prob003_adder_32bit_sample4_M-E/code.sv
classic_revolution,Classic,Prob003_adder_32bit,00b79494-f5fb-44af-8f8b-bd80c5eadb52,3,false,0.494444,1.000000,179.000000,0.000000,125.900000,1.000000,1.720002,"2,3","0,0","1,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen3/Prob003_adder_32bit_sample10_C-F/code.sv
classic_revolution,Classic,Prob003_adder_32bit,8480ecee-771f-4263-a0c7-e81cd5b30d09,3,false,0.475936,1.000000,186.000000,0.000000,75.300000,1.000000,1.674543,"1,2","0,0","2,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen3/Prob003_adder_32bit_sample2_M-E/code.sv
classic_revolution,Classic,Prob003_adder_32bit,a182b52a-b89a-4e52-88b0-203554289ddd,3,false,0.478431,1.000000,254.000000,0.000000,31.750000,1.000000,0.976414,"1,1","0,0","3,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen3/Prob003_adder_32bit_sample3_M-R/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob003_adder_32bit,58409b5f-326b-4ec8-8824-d674d52125a1,0,false,0.491979,1.000000,186.000000,0.000000,293.600000,1.000000,1.083549,"2,3","0,0","2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen0/Prob003_adder_32bit_sample5_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob003_adder_32bit,a5c466d3-d83b-4a15-8824-58fa2690019c,0,false,0.478431,1.000000,254.000000,0.000000,32.800000,1.000000,0.952266,"1,1","0,0","3,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen0/Prob003_adder_32bit_sample2_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob003_adder_32bit,c3f5179c-c9ce-4973-b197-070bc9ff8d9e,0,true,0.478873,1.000000,70.000000,0.000000,16.350000,1.000000,1.608700,"1,0","0,0","0,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen0/Prob003_adder_32bit_sample1_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob003_adder_32bit,494632a0-4989-4034-a8d1-00416adae63b,1,false,0.500000,1.000000,3.000000,0.000000,10.600000,1.000000,0.985228,"3,0","0,0","0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen1/Prob003_adder_32bit_sample9_M-S/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob003_adder_32bit,a496dd08-1ed6-485f-943e-13fb015f2247,1,false,0.500000,1.000000,11.000000,0.000000,9.050000,1.000000,0.764205,"3,0","0,0","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen1/Prob003_adder_32bit_sample10_M-S/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob003_adder_32bit,b89d6919-7450-4754-a9ef-177cb4ad18e4,1,false,0.480435,1.000000,229.000000,0.000000,51.350000,1.000000,1.439301,"2,2","0,0","2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen1/Prob003_adder_32bit_sample2_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob003_adder_32bit,798fc067-a4d7-4b90-8975-bd9737a58961,2,false,0.495050,1.000000,201.000000,0.000000,215.550000,1.000000,1.734012,"2,3","0,0","2,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen2/Prob003_adder_32bit_sample4_M-I/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob003_adder_32bit,fd22f2af-b0d8-4433-af58-7e51a87f2b75,2,false,0.457265,1.000000,116.000000,0.000000,40.250000,1.000000,1.671445,"0,1","0,0","0,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen2/Prob003_adder_32bit_sample1_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob003_adder_32bit,0b50a67a-c829-4a7c-bbca-80aaa1585ab7,3,false,0.469613,1.000000,180.000000,0.000000,20.550000,1.000000,0.885613,"0,0","0,0","1,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen3/Prob003_adder_32bit_sample2_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob003_adder_32bit,782f7d2f-8f03-4866-ba4d-542971cf7b41,3,false,0.472561,1.000000,163.000000,0.000000,52.950000,1.000000,1.667845,"0,2","0,0","1,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen3/Prob003_adder_32bit_sample1_M-E/code.sv
classic_revolution,Classic,Prob004_adder_8bit,3891d014-f8f9-4c84-aa63-584cabe57e70,1,false,0.486842,1.000000,37.000000,0.000000,21.300000,1.000000,0.943226,"0,1","1,0","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen1/Prob004_adder_8bit_sample12_M-E/code.sv
classic_revolution,Classic,Prob004_adder_8bit,65d1ba1f-23a7-43a4-b7f9-c97f475d8fdf,1,false,0.513514,0.333333,76.000000,0.453716,13.700000,3.000000,0.865857,"2,0","0,2","2,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen1/Prob004_adder_8bit_sample11_M-E/code.sv
classic_revolution,Classic,Prob004_adder_8bit,726166a4-7dcd-4fa8-9e49-edaaf3f97c95,1,true,0.941176,1.000000,48.000000,0.000000,20.500000,1.000000,1.158939,"3,1","1,0","1,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen1/Prob004_adder_8bit_sample2_M-S/code.sv
classic_revolution,Classic,Prob004_adder_8bit,ead48cfc-dfcf-4db4-9196-bc5f0e1a6e78,1,false,0.430769,1.000000,64.000000,0.000000,16.500000,1.000000,1.578390,"0,0","1,0","2,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen1/Prob004_adder_8bit_sample1_M-F/code.sv
classic_revolution,Classic,Prob004_adder_8bit,8a2834cd-5419-4407-9bcc-c0732f349187,2,false,0.666667,1.000000,6.000000,0.000000,8.300000,1.000000,1.000000,"3,0","1,0","0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen2/Prob004_adder_8bit_sample3_M-S/code.sv
classic_revolution,Classic,Prob004_adder_8bit,32de2d02-24bb-44dc-8908-8b0534c64c2d,3,false,0.489796,1.000000,48.000000,0.000000,23.250000,1.000000,0.977418,"1,2","1,0","1,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen3/Prob004_adder_8bit_sample2_M-E/code.sv
classic_revolution,Classic,Prob004_adder_8bit,7b1bdcc8-deb7-402a-8dff-91ec67f117cc,3,false,0.495192,1.000000,103.000000,0.000000,106.450000,1.000000,0.988212,"2,3","1,0","3,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen3/Prob004_adder_8bit_sample11_M-E/code.sv
classic_revolution,Classic,Prob004_adder_8bit,a6ea01f5-4425-4d94-81b1-0a93f21c26ac,3,false,0.396552,0.333333,88.000000,0.185125,20.400000,3.000000,1.676945,"0,1","0,2","3,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen3/Prob004_adder_8bit_sample9_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob004_adder_8bit,0fb2892b-c311-4bf6-9ef0-6d966d21455e,1,false,0.571429,0.333333,16.000000,0.918296,23.600000,3.000000,1.459148,"2,2","0,2","0,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen1/Prob004_adder_8bit_sample9_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob004_adder_8bit,188ea65a-5160-4cdf-9699-9d08ad6449dc,1,false,0.640000,1.000000,56.000000,0.000000,16.500000,1.000000,1.158939,"3,0","1,0","1,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen1/Prob004_adder_8bit_sample1_M-F/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob004_adder_8bit,241ce14d-4b9b-45a2-862d-f898be000569,1,false,0.326531,0.058824,64.000000,0.918296,23.350000,3.000000,1.424723,"0,2","0,2","2,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen1/Prob004_adder_8bit_sample5_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob004_adder_8bit,3a5ff140-4263-4a58-b885-2e6385c0cc3d,1,true,0.485294,1.000000,33.000000,0.000000,12.000000,1.000000,1.280743,"0,0","1,0","0,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen1/Prob004_adder_8bit_sample2_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob004_adder_8bit,b7f6dfff-ed4a-48ac-9cb0-ff68fc18656f,1,false,0.489362,1.000000,46.000000,0.000000,32.950000,1.000000,0.966619,"1,3","1,0","1,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen1/Prob004_adder_8bit_sample12_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob004_adder_8bit,ce6c9f4e-d1c7-4625-a711-10403ef36462,1,false,0.513514,0.333333,76.000000,0.453716,20.100000,3.000000,1.377890,"2,1","0,2","2,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen1/Prob004_adder_8bit_sample6_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob004_adder_8bit,0af0d28c-0d2b-47a2-81f1-9fdedb76752f,2,false,0.666667,1.000000,6.000000,0.000000,8.300000,1.000000,1.000000,"3,0","1,0","0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen2/Prob004_adder_8bit_sample9_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob004_adder_8bit,831dba3b-61f1-4f52-af15-523aa153f430,2,false,0.492958,1.000000,70.000000,0.000000,44.600000,3.000000,1.721251,"1,3","1,2","2,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen2/Prob004_adder_8bit_sample6_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob004_adder_8bit,1a80bdd8-ee65-4173-b521-a0a34fe74836,3,false,0.496000,1.000000,124.000000,0.000000,112.450000,1.000000,1.088321,"2,3","1,0","3,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen3/Prob004_adder_8bit_sample3_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob004_adder_8bit,39cd09d3-ba87-40f4-86dd-ba2571126d24,3,false,0.492063,1.000000,62.000000,0.000000,25.350000,1.000000,0.977418,"1,2","1,0","2,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen3/Prob004_adder_8bit_sample6_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob004_adder_8bit,6344b361-a2e8-4e90-bd62-bcbad4697148,3,false,0.486842,1.000000,37.000000,0.000000,22.200000,1.000000,0.967559,"0,2","1,0","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen3/Prob004_adder_8bit_sample9_M-T/code.sv
classic_revolution,Classic,Prob005_adder_bcd,06a014ae-18e5-4e2a-bff5-c7a33a45f4a9,0,false,0.666667,0.333333,13.000000,1.370951,15.250000,2.000000,1.685475,"2,1","0,0","0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen0/Prob005_adder_bcd_sample4_initial/code.sv
classic_revolution,Classic,Prob005_adder_bcd,1232bccc-a51f-4468-a7f2-14474a7eb6f6,0,false,0.642857,0.333333,14.000000,1.792481,15.250000,2.000000,1.971747,"2,1","0,0","1,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen0/Prob005_adder_bcd_sample12_initial/code.sv
classic_revolution,Classic,Prob005_adder_bcd,6b53d298-08ad-41f3-b8c1-a7effb7a1d03,0,true,0.666667,0.333333,13.000000,1.370951,14.950000,2.000000,1.811278,"2,0","0,0","0,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen0/Prob005_adder_bcd_sample6_initial/code.sv
classic_revolution,Classic,Prob005_adder_bcd,9e56805c-4068-4993-a023-9d2baabc6c6c,0,false,0.666667,0.333333,13.000000,1.370951,14.950000,2.000000,1.811278,"2,0","0,0","0,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen0/Prob005_adder_bcd_sample1_initial/code.sv
classic_revolution,Classic,Prob005_adder_bcd,a0bb3b51-30cb-4f99-b546-cbf80162bf3b,0,false,0.642857,0.333333,14.000000,1.792481,15.400000,2.000000,1.896241,"2,2","0,0","1,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen0/Prob005_adder_bcd_sample11_initial/code.sv
classic_revolution,Classic,Prob005_adder_bcd,09558ac7-2e67-4d9c-b212-0162e28e1bcc,1,false,0.400000,2.000000,8.000000,0.000000,17.800000,2.000000,0.744194,"0,2","3,0","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen1/Prob005_adder_bcd_sample5_M-E/code.sv
classic_revolution,Classic,Prob005_adder_bcd,20f31ad3-55e8-485e-b3f1-66438322e188,1,false,0.555556,0.500000,15.000000,1.405639,14.700000,2.000000,1.702820,"0,0","2,0","3,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen1/Prob005_adder_bcd_sample7_M-I/code.sv
classic_revolution,Classic,Prob005_adder_bcd,2f6e42ea-cb66-416d-8a9b-edcdb6a5412e,1,false,0.562500,0.500000,14.000000,1.448816,14.550000,2.000000,1.724408,"0,0","2,0","1,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen1/Prob005_adder_bcd_sample1_M-R/code.sv
classic_revolution,Classic,Prob005_adder_bcd,6a126d12-6f61-4fea-aaa9-00b6e761d398,1,false,0.562500,0.500000,14.000000,1.448816,16.700000,2.000000,1.672906,"0,2","2,0","1,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen1/Prob005_adder_bcd_sample8_M-I/code.sv
classic_revolution,Classic,Prob005_adder_bcd,d2d67d23-16d6-4ddd-a554-889de9c4b532,1,false,0.562500,0.500000,14.000000,1.448816,14.550000,2.000000,1.724408,"0,0","2,0","1,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen1/Prob005_adder_bcd_sample9_C-F/code.sv
classic_revolution,Classic,Prob005_adder_bcd,b655ad5a-e6ea-4a94-aa02-2b02ddbd5ae0,2,false,0.500000,0.333333,16.000000,1.561278,18.200000,3.000000,1.780639,"0,3","0,3","3,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen2/Prob005_adder_bcd_sample2_M-E/code.sv
classic_revolution,Classic,Prob005_adder_bcd,ccc1d03b-c87e-4386-a24d-e56fd0187968,2,false,0.400000,2.000000,8.000000,0.000000,17.800000,2.000000,0.744194,"0,2","3,0","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen2/Prob005_adder_bcd_sample1_M-E/code.sv
classic_revolution,Classic,Prob005_adder_bcd,cfac25c3-ec00-4182-857c-0c5c82c2d44d,2,false,0.571429,0.250000,15.000000,1.459148,18.100000,2.000000,1.721928,"1,3","0,0","3,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen2/Prob005_adder_bcd_sample10_M-E/code.sv
classic_revolution,Classic,Prob005_adder_bcd,05072e5c-75b2-4ef2-a41b-3aae9b4782a6,3,false,0.666667,0.333333,13.000000,1.370951,15.250000,2.000000,1.685475,"2,1","0,0","0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen3/Prob005_adder_bcd_sample7_M-E/code.sv
classic_revolution,Classic,Prob005_adder_bcd,0f2028c4-8097-494b-876a-d604c19eab05,3,false,0.555556,0.500000,15.000000,1.405639,16.700000,2.000000,1.702820,"0,2","2,0","3,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen3/Prob005_adder_bcd_sample11_M-R/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob005_adder_bcd,0e3e1de4-e2af-47c4-9a9c-293522811f3c,0,true,0.666667,0.333333,13.000000,1.370951,15.100000,2.000000,1.752715,"2,1","0,0","0,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen0/Prob005_adder_bcd_sample1_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob005_adder_bcd,406a36f2-c987-4ffa-ab42-671a3d70fee9,0,false,0.666667,0.333333,13.000000,1.370951,15.250000,2.000000,1.685475,"2,1","0,0","0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen0/Prob005_adder_bcd_sample6_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob005_adder_bcd,6051b5a5-10b3-4817-85ed-57c978e5e4f1,0,false,0.666667,0.333333,13.000000,1.370951,15.100000,2.000000,1.752715,"2,1","0,0","0,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen0/Prob005_adder_bcd_sample3_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob005_adder_bcd,946918d3-bba6-4ec4-bee6-902ecdf895f4,0,false,0.571429,0.250000,15.000000,1.459148,18.250000,2.000000,1.676737,"1,3","0,0","3,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen0/Prob005_adder_bcd_sample4_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob005_adder_bcd,d20a52b6-a57a-4ef2-8607-d160f98ea7ea,0,false,0.642857,0.333333,14.000000,1.792481,15.100000,2.000000,2.046439,"2,1","0,0","1,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen0/Prob005_adder_bcd_sample7_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob005_adder_bcd,de0d8d19-f5bb-4a1e-a2a0-d86a43fa0d78,0,false,0.571429,0.250000,15.000000,1.459148,18.250000,2.000000,1.676737,"1,3","0,0","3,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen0/Prob005_adder_bcd_sample2_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob005_adder_bcd,06a29777-31ac-4c64-aaf9-36d85511b3ae,1,false,0.562500,0.500000,14.000000,1.448816,14.550000,2.000000,1.724408,"0,0","2,0","1,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen1/Prob005_adder_bcd_sample1_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob005_adder_bcd,223d32b1-fb9e-41a6-9305-5b86c45a058d,1,false,0.666667,0.333333,13.000000,1.370951,15.250000,2.000000,1.685475,"2,1","0,0","0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen1/Prob005_adder_bcd_sample3_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob005_adder_bcd,30bb07e6-c626-46d6-a3d2-b254818a88dd,1,false,0.400000,2.000000,8.000000,0.000000,17.800000,2.000000,0.744194,"0,2","3,0","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen1/Prob005_adder_bcd_sample2_M-E/code.sv
